IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300012272,Aquatic,Non-marine Saline and Alkaline,475991,36261,8928,39343,18.4435892528836
3300025547,Aquatic,Marine,454113,307212,6593,308827,18.436507503734
3300027642,Aquatic,Freshwater,443878,75325,15457,86819,18.4326140088515
3300022841,Aquatic,Non-marine Saline and Alkaline,471073,62912,23488,77513,18.4320623200357
3300012075,Host-associated,Fungi,482114,219395,294479,338056,18.4296170326168
3300027276,Terrestrial,Deep subsurface,456915,16415,32604,42320,18.4280313490642
3300025295,Host-associated,Plants,474037,300601,192857,370136,18.4275282202003
3300027628,Host-associated,Plants,464796,169701,243507,244163,18.4232467127793
3300025273,Host-associated,Plants,469064,341024,256858,401503,18.4220168840842
3300017467,Aquatic,Thermal springs,481890,59008,64417,91800,18.4204909183422
3300022844,Aquatic,Non-marine Saline and Alkaline,479253,165101,71973,167749,18.4194460244141
3300012854,Host-associated,Insecta,455125,253651,88307,290466,18.4162866921883
3300027672,Aquatic,Marine,480374,50808,14681,56855,18.4126909161766
3300012862,Terrestrial,Soil,452228,305395,154682,317251,18.4109874152252
3300011013,Aquatic,Marine,454701,23551,1997,24837,18.401073052332
3300012148,Host-associated,Fungi,485108,230769,3374,233024,18.3997411568362
3300017501,Aquatic,Freshwater,471040,1287,732,1712,18.3994033848358
3300015048,Aquatic,Freshwater,418596,119381,3917,121930,18.395689267529
3300006429,Host-associated,Human,18566,11679,16578,16961,18.3948981820357
3300027656,Aquatic,Freshwater,446060,67033,16041,79215,18.3883020537212
3300005326,Engineered,Bioremediation,383028,29710,4776,31983,18.3821140289684
3300025301,Aquatic,Marine,452083,224712,196461,230126,18.3813290354464
3300023239,Aquatic,Non-marine Saline and Alkaline,481352,256531,123657,261223,18.3773623074631
3300009381,Host-associated,Human,500985,426325,383515,443843,18.3695771161464
3300013025,Host-associated,Fungi,471157,50049,64644,70607,18.3688380231106
3300022821,Aquatic,Non-marine Saline and Alkaline,482046,126993,1815,127152,18.3681163695002
3300025660,Aquatic,Marine,454571,298437,5177,299259,18.3674543783792
3300025259,Aquatic,Marine,472664,302484,221160,319351,18.3658503832154
3300023296,Aquatic,Non-marine Saline and Alkaline,479438,191310,8311,191844,18.3631359067571
3300010277,Engineered,Bioreactor,397256,303245,84479,310324,18.3596395028613
3300008716,Host-associated,Human,845824,737978,631991,760535,18.3582262908056
3300025592,Aquatic,Marine,450593,290614,6520,292145,18.3523771397827
3300020079,Host-associated,Mammals,439598,26060,6454,30404,18.3522307167484
3300021587,Aquatic,Marine,451792,76511,15578,89479,18.3431486644551
3300004630,Host-associated,Annelida,466710,9227,2152,10294,18.3409915417337
3300025379,Aquatic,Freshwater,478075,67056,2454,67986,18.3408713987522
3300024302,Aquatic,Marine,473905,315881,12801,318844,18.3398526645796
3300021498,Aquatic,Marine,462447,84850,1313,85655,18.3397282145516
3300009766,Host-associated,Plants,466543,11871,114977,115341,18.3387288773083
3300012155,Host-associated,Fungi,484762,231957,7847,233400,18.3336059797446
3300024423,Aquatic,Marine,480278,68882,655,69249,18.3236793534789
3300013123,Aquatic,Freshwater,425738,180249,78095,217668,18.3186212228726
3300012162,Host-associated,Fungi,485009,212054,3297,213308,18.3185063584277
3300012268,Aquatic,Non-marine Saline and Alkaline,479823,251020,127243,274959,18.3177639639305
3300025039,Aquatic,Marine,486842,174670,142132,213013,18.3167785222166
3300025094,Aquatic,Thermal springs,452781,387741,41688,397334,18.309675649574
3300017426,Terrestrial,Soil,443136,4357,757,4940,18.3054285472231
3300019742,Aquatic,Freshwater,471524,113097,5363,116731,18.3023632990666
3300025083,Aquatic,Marine,470249,16057,9239,18503,18.2988678578217
3300025250,Host-associated,Plants,372674,245360,94472,269547,18.2988446948332
3300008101,Host-associated,Human,883973,762139,662751,787558,18.295302301266
3300025622,Aquatic,Marine,471432,293540,11217,297556,18.2926161489499
3300017418,Aquatic,Freshwater,467895,141179,8099,145674,18.2913003524477
3300012842,Terrestrial,Soil,436395,342024,191985,355739,18.2872025553532
3300027373,Engineered,Bioremediation,329746,94261,55818,106543,18.2866284637263
3300025643,Aquatic,Marine,476261,299707,11562,303346,18.2845834675955
3300026117,Aquatic,Marine,459092,48004,40915,52694,18.2817631118531
3300023244,Aquatic,Non-marine Saline and Alkaline,487260,222226,6738,222301,18.2769346051354
3300027714,Aquatic,Marine,477586,173675,4176,175252,18.2748127450909
3300025602,Aquatic,Marine,445017,300886,4004,301569,18.2742879869444
3300025133,Aquatic,Marine,476668,25066,15186,27181,18.2721953724304
3300012839,Host-associated,Insecta,460663,322748,98875,343120,18.268300457824
3300018412,Aquatic,Freshwater,301563,52572,97623,116303,18.2670580420743
3300012070,Host-associated,Fungi,484698,19360,5463,23285,18.2661505256041
3300007797,Host-associated,Human,739795,655678,638332,682862,18.252891822961
3300008260,Host-associated,Human,694062,637535,613489,653483,18.2509608903585
3300008404,Host-associated,Human,637427,496469,480438,512378,18.2452721395374
3300025354,Aquatic,Non-marine Saline and Alkaline,227747,124008,2603,125006,18.2333378093755
3300025597,Engineered,Wastewater,485889,290713,28134,295814,18.2299822690516
3300023228,Terrestrial,Peat,450578,33650,1060,34027,18.2290494946012
3300025534,Engineered,Lab enrichment,351055,223914,77477,237757,18.2274283228801
3300026293,Aquatic,Thermal springs,426175,241957,60694,244253,18.2271332106442
3300025045,Aquatic,Marine,488261,120506,75223,127389,18.2258466411639
3300027510,Engineered,Biotransformation,392816,236727,69599,252130,18.2250703786619
3300017406,Aquatic,Thermal springs,465335,93111,2468,95238,18.2219880821283
3300011185,Aquatic,Non-marine Saline and Alkaline,483330,263348,129733,281642,18.2170395628079
3300025299,Host-associated,Plants,471670,262406,195552,330557,18.2147751196776
3300021058,Engineered,Modeled,414264,6890,24813,28277,18.209639452427
3300017925,Aquatic,Freshwater,477619,264431,1107,265225,18.205756392158
3300025728,Host-associated,Plants,459696,193686,331928,343151,18.1972906325913
3300025514,Terrestrial,Deep subsurface,167053,81084,13569,86968,18.1933035159036
3300021326,Host-associated,Mammals,462487,278677,195630,326671,18.1924972367321
3300021488,Aquatic,Marine,466401,91195,50031,139564,18.1900913069489
3300025093,Aquatic,Marine,471098,169140,199551,212423,18.1820100090193
3300012085,Host-associated,Fungi,483290,272895,4830,273914,18.1803935306763
3300012144,Host-associated,Fungi,480116,123548,2828,125276,18.1637853990138
3300005858,Aquatic,Freshwater,407812,300995,40664,303522,18.1633048312272
3300012841,Host-associated,Insecta,454107,349996,131278,398662,18.1629912118018
3300012846,Host-associated,Insecta,450076,224212,94520,261094,18.162949309539
3300011392,Host-associated,Fungi,483870,13778,4378,17028,18.1617480112414
3300012856,Terrestrial,Soil,458366,265835,264878,365943,18.1605102668543
3300004085,Host-associated,Annelida,453910,721,145,824,18.1532113612408
3300023238,Aquatic,Non-marine Saline and Alkaline,482409,276921,116261,278192,18.1516023660724
3300022845,Aquatic,Non-marine Saline and Alkaline,482510,324625,72182,325670,18.1493307777512
3300024327,Aquatic,Marine,474196,310303,14606,313408,18.1474625095775
3300007856,Host-associated,Human,16927,13839,14578,14614,18.1467604650059
3300025399,Aquatic,Freshwater,477141,39433,1255,39946,18.1432533097805
3300021049,Engineered,Modeled,399885,9336,614,9791,18.1410346485509
3300025348,Aquatic,Non-marine Saline and Alkaline,213735,129619,1931,130243,18.1372920191457
3300022852,Terrestrial,Soil,464719,187895,198230,235435,18.136752885972
3300007949,Host-associated,Human,130954,51001,33048,67531,18.1338140871208
3300007650,Host-associated,Human,691871,583984,601325,627736,18.1236654528699
3300010372,Terrestrial,Deep subsurface,476688,172469,313916,329808,18.1229551476276
3300025078,Aquatic,Marine,464784,37585,22173,42943,18.1203481987842
3300025270,Aquatic,Marine,446866,257356,212871,277034,18.0981575905951
3300017817,Engineered,Solid waste,395592,141293,9441,147556,18.093887909099
3300025525,Terrestrial,Deep subsurface,309718,16103,6274,19831,18.0855237954166
3300025528,Engineered,Lab enrichment,211537,112719,81600,162332,18.0833817007462
3300021318,Host-associated,Mammals,464569,258118,227791,348057,18.0820108351567
3300017996,Aquatic,Freshwater,468867,259373,761,259782,18.0787436908819
3300025277,Aquatic,Marine,437348,249894,222251,258450,18.0750860822085
3300017402,Aquatic,Thermal springs,457352,179723,192,179752,18.0748780454481
3300021059,Engineered,Modeled,415203,9980,967,10782,18.0702520303132
3300012845,Host-associated,Insecta,459858,291814,125056,311165,18.0687004345707
3300012139,Host-associated,Fungi,483736,36165,27364,45288,18.068465764579
3300017532,Aquatic,Freshwater,467386,110609,2943,111884,18.0684361516927
3300025611,Engineered,Wastewater,483375,263904,80805,271671,18.0669960692251
3300014152,Aquatic,Freshwater,472867,239163,1186,240079,18.0661417364657
3300025693,Aquatic,Marine,467671,60513,7523,63611,18.0559010270599
3300026965,Engineered,Lab enrichment,233358,99509,20267,112376,18.0531880488655
3300026280,Aquatic,Thermal springs,424880,231938,100218,248857,18.0509820999856
3300014887,Aquatic,Marine,392478,60596,109,60651,18.0419592811637
3300025251,Aquatic,Marine,443555,272979,230334,278337,18.0329824145297
3300025042,Aquatic,Marine,480608,273070,221810,285045,18.0302717372083
3300027592,Engineered,Lab enrichment,450076,313774,12936,318687,18.0234017228652
3300014145,Engineered,Modeled,477049,7060,3061,9958,18.0193450078713
3300021319,Host-associated,Mammals,459381,278801,203444,357844,18.0158614116149
3300025071,Aquatic,Marine,481747,79379,16058,82631,18.0139898953747
3300021493,Aquatic,Marine,460539,90242,36390,125762,18.0094479455654
3300004094,Host-associated,Annelida,470482,4637,8675,9060,18.0076053402255
3300021047,Engineered,Modeled,412675,7997,641,8519,18.0057733743073
3300026989,Engineered,Lab enrichment,258428,49483,52985,90268,18.0056384382254
3300025065,Aquatic,Marine,482904,279803,162880,313217,18.004203941224
3300021053,Engineered,Modeled,411550,8661,1359,9822,17.9980141922213
3300025471,Engineered,Wastewater,484385,308320,72936,317945,17.9978259078488
3300017429,Aquatic,Thermal springs,483358,57520,450,57793,17.9911643092206
3300012848,Host-associated,Insecta,431347,327019,138732,378352,17.9904329811485
3300025105,Aquatic,Thermal springs,460347,259189,20318,264736,17.9873097061584
3300010314,Host-associated,Annelida,480649,47946,351,48065,17.9814791119187
3300023060,Terrestrial,Peat,466352,6897,4781,9099,17.9802636328288
3300022888,Aquatic,Marine,475654,343115,3158,343843,17.9728961684372
3300025373,Aquatic,Freshwater,419270,323141,22775,323859,17.972350740595
3300014146,Engineered,Modeled,474428,6423,774,7043,17.9717869645171
3300014701,Engineered,Built environment,830724,602056,528224,621544,17.9695652204381
3300010315,Host-associated,Annelida,478781,50574,384,50664,17.9689085365436
3300014500,Engineered,Modeled,473330,6641,730,7198,17.9682710674814
3300022859,Aquatic,Non-marine Saline and Alkaline,479612,294231,96103,295066,17.9682347599217
3300014151,Aquatic,Freshwater,476875,240298,711,240660,17.9652104354157
3300022181,Engineered,Modeled,404287,227671,123315,262649,17.964003116833
3300007796,Host-associated,Human,751942,684693,502639,711754,17.9635579077734
3300012889,Engineered,Bioreactor,445066,238662,52968,248838,17.9626056206085
3300024324,Aquatic,Marine,476329,289099,16748,293056,17.9595691225888
3300014147,Engineered,Modeled,476470,8431,873,9131,17.9576143740112
3300012150,Host-associated,Fungi,482152,295209,2648,295970,17.9562008861353
3300012860,Terrestrial,Soil,454124,199044,170361,235855,17.9513084989749
3300017388,Aquatic,Freshwater,455778,2275,10407,11288,17.9503149357078
3300019371,Host-associated,Mammals,455191,210921,241577,327986,17.9478608994765
3300025584,Aquatic,Marine,438543,304524,2625,305106,17.9452528313371
3300012821,Terrestrial,Soil,457220,368293,272807,396893,17.9406922821977
3300025670,Aquatic,Marine,472630,65642,10523,68695,17.9313362092342
3300023240,Aquatic,Non-marine Saline and Alkaline,477839,78027,4154,79404,17.9180242212852
3300027325,Host-associated,Algae,455567,182093,2213,183782,17.9174145354465
3300026991,Engineered,Lab enrichment,202507,121804,16794,130016,17.9152905963874
3300025125,Aquatic,Marine,460319,190075,186955,195459,17.9096152545441
3300012273,Host-associated,Annelida,444427,18706,328,18824,17.9083053836901
3300021485,Aquatic,Marine,474824,348256,249049,377970,17.9055081075
3300010295,Host-associated,Annelida,475487,30987,573,31214,17.9053280840583
3300027361,Host-associated,Plants,436676,149267,194914,222370,17.9037484618197
3300017473,Aquatic,Freshwater,461410,70437,4117,72155,17.902296854858
3300025409,Aquatic,Freshwater,459183,208375,151,208415,17.9003021909691
3300022833,Aquatic,Non-marine Saline and Alkaline,473517,112755,68615,129710,17.8973692338521
3300010428,Engineered,Bioreactor,439346,342310,145004,352468,17.8926409605218
3300017400,Aquatic,Thermal springs,461620,283598,4329,285473,17.892505129049
3300012131,Host-associated,Fungi,483806,35600,27971,43889,17.8891989342363
3300026105,Aquatic,Non-marine Saline and Alkaline,465310,78261,4359,82002,17.8882505114777
3300007843,Host-associated,Human,72731,29849,59714,60797,17.8847203412538
3300027111,Host-associated,Plants,461032,236868,402222,404933,17.8830988595134
3300025245,Host-associated,Plants,445961,312069,112514,336334,17.8830776114341
3300010378,Host-associated,Annelida,477217,29411,204,29514,17.8805234715826
3300025274,Aquatic,Marine,439814,212072,186923,217514,17.8773892186633
3300023235,Aquatic,Non-marine Saline and Alkaline,479834,183377,3005,183658,17.8768841502422
3300014144,Engineered,Modeled,474518,6766,588,7160,17.8747392884139
3300025019,Aquatic,Marine,486115,12081,12435,14614,17.8708269706002
3300011886,Engineered,Built environment,807028,728370,713739,764670,17.8648273644782
3300012819,Host-associated,Insecta,453927,383070,103297,405240,17.8618304198477
3300012837,Host-associated,Insecta,458485,387616,93530,411247,17.857987405142
3300027704,Aquatic,Marine,475117,51070,14241,55460,17.8527483939155
3300012820,Host-associated,Insecta,457787,315688,139308,391644,17.8522905064392
3300008750,Host-associated,Human,636569,545043,556039,578995,17.8450457873445
3300020171,Aquatic,Freshwater,467596,157038,1546,157544,17.8399648183878
3300012857,Host-associated,Insecta,454599,228889,105424,256342,17.8397481574196
3300008593,Host-associated,Human,72460,48332,50509,64522,17.8373288425777
3300010269,Engineered,Bioreactor,451251,327065,87257,335699,17.8344488494883
3300010298,Host-associated,Annelida,478394,51063,651,51357,17.8344432977808
3300012853,Terrestrial,Soil,456878,315766,195887,361090,17.8223829713705
3300020144,Host-associated,Arthropoda,462231,325073,23313,335393,17.8215239495992
3300010292,Host-associated,Annelida,481815,54826,403,54947,17.8170161245416
3300025062,Aquatic,Marine,479267,323927,174152,383046,17.8149946849246
3300012852,Host-associated,Insecta,456808,338498,232185,378611,17.8149207549598
3300022851,Aquatic,Non-marine Saline and Alkaline,482085,87073,2796,87964,17.8147138477022
3300012829,Host-associated,Insecta,457424,382822,103879,409812,17.8110605406213
3300005838,Aquatic,Marine,468695,325220,5390,327233,17.8091497276206
3300021487,Aquatic,Marine,477008,323660,206571,348667,17.8085292502553
3300012815,Host-associated,Insecta,458368,356576,246599,416265,17.8063279959359
3300026964,Engineered,Lab enrichment,266572,120990,32835,148090,17.8042123723447
3300012158,Host-associated,Fungi,483505,304007,5431,305556,17.8032149525606
3300027739,Aquatic,Freshwater,464037,181964,150281,198740,17.7993286401675
3300026986,Engineered,Lab enrichment,238196,94854,95286,123193,17.786807567994
3300026230,Air,Outdoor Air,383563,234662,214485,252574,17.785082320538
3300027283,Terrestrial,Deep subsurface,397435,317986,48626,329715,17.7849008337525
3300027522,Aquatic,Marine,481489,189570,9551,193515,17.7837953876355
3300012832,Host-associated,Insecta,441043,364299,45783,379803,17.7809523791692
3300004264,Host-associated,Annelida,449987,23080,3910,25194,17.7786094063042
3300025520,Terrestrial,Deep subsurface,279406,68533,79118,134230,17.7778481235924
3300008149,Host-associated,Human,671801,564766,575479,599408,17.7768819489048
3300012068,Host-associated,Fungi,482092,27235,12122,33644,17.7745750457476
3300006913,Host-associated,Annelida,458511,1884,1219,2523,17.772418729019
3300008607,Host-associated,Human,473776,380293,364511,404762,17.77142708209
3300025775,Aquatic,Thermal springs,452255,316645,27041,337244,17.7706982967401
3300010377,Host-associated,Annelida,482611,54715,723,55067,17.7613920721128
3300025266,Aquatic,Marine,447207,183671,171842,204296,17.7613368943589
