uid,namedLocation,domainID,siteID,plotID,plotType,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release
d4b4e67d-ea80-42a1-85ec-603d619cc63a,HARV_037.basePlot.bgc,D01,HARV,HARV_037,tower,2018-04-19T16:12Z,NEON.DOC.014048vK,HARV_037-O-10-4.5-20180419,A00000001253,HARV_037-O-10-4.5-20180419-KCL,B00000006297,HARV_037-O-10-4.5,tInitial,0,2018-04-20T13:04Z,HARV-20180420-BRef1,10.38,100,2018-04-20T17Z,OK,,scook@battelleecology.org,scook@battelleecology.org,,20211221T232840Z,RELEASE-2022
eda1cd23-ff03-4388-8494-de0f46b1defd,HARV_037.basePlot.bgc,D01,HARV,HARV_037,tower,2018-04-19T16:15Z,NEON.DOC.014048vK,HARV_037-M-10-4.5-20180419,A00000001268,HARV_037-M-10-4.5-20180419-KCL,B00000006312,HARV_037-M-10-4.5,tInitial,0,2018-04-20T14:08Z,HARV-20180420-BRef1,10.11,100,2018-04-20T16Z,OK,,scook@battelleecology.org,scook@battelleecology.org,,20211221T232840Z,RELEASE-2022
c5531c0d-8bf0-4734-836c-8f517e398de7,HARV_002.basePlot.bgc,D01,HARV,HARV_002,distributed,2018-05-07T16:28Z,NEON.DOC.014048vK,HARV_002-M-9.5-1.5-20180507,A00000000620,HARV_002-M-9.5-1.5-20180507-KCL,B00000007138,HARV_002-M-9.5-1.5,tFinal,20.1,2018-05-08T14:22Z,HARV-20180508-BRef1,10.35,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
04d8fb90-0f47-4ec5-9f43-fed419a054c4,HARV_002.basePlot.bgc,D01,HARV,HARV_002,distributed,2018-05-07T16:54Z,NEON.DOC.014048vK,HARV_002-M-34.5-24-20180507,A00000000621,HARV_002-M-34.5-24-20180507-KCL,B00000007137,HARV_002-M-34.5-24,tFinal,20.08,2018-05-08T14:26Z,HARV-20180508-BRef1,10.43,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
decf25c8-507b-44b6-9c99-b4b98c923cc4,HARV_002.basePlot.bgc,D01,HARV,HARV_002,distributed,2018-05-07T16:56Z,NEON.DOC.014048vK,HARV_002-O-34.5-24-20180507,A00000001082,HARV_002-O-34.5-24-20180507-KCL,B00000007142,HARV_002-O-34.5-24,tFinal,20.08,2018-05-08T14:30Z,HARV-20180508-BRef1,10.16,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
28dded95-fff7-4e81-bb3b-60fc947b136a,HARV_002.basePlot.bgc,D01,HARV,HARV_002,distributed,2018-05-07T16:40Z,NEON.DOC.014048vK,HARV_002-O-28.5-1.5-20180507,A00000001115,HARV_002-O-28.5-1.5-20180507-KCL,B00000007141,"",tFinal,20.06,2018-05-08T14:29Z,HARV-20180508-BRef1,10.44,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
57ac2930-c767-4d61-b309-911c7f706edf,HARV_002.basePlot.bgc,D01,HARV,HARV_002,distributed,2018-05-07T16:40Z,NEON.DOC.014048vK,HARV_002-M-28.5-1.5-20180507,A00000000727,HARV_002-M-28.5-1.5-20180507-KCL,B00000007139,HARV_002-M-28.5-1.5,tFinal,20.06,2018-05-08T14:24Z,HARV-20180508-BRef1,10.29,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
cd0d8462-c96b-4112-88e4-69b003104227,HARV_005.basePlot.bgc,D01,HARV,HARV_005,distributed,2018-05-07T15:13Z,NEON.DOC.014048vK,HARV_005-O-12.5-38-20180507,A00000001116,HARV_005-O-12.5-38-20180507-KCL,B00000007147,HARV_005-O-12.5-38,tFinal,19.94,2018-05-08T16:07Z,HARV-20180508-BRef1,10.24,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
479d4549-db2f-4718-b5c7-31d90ac5c378,HARV_005.basePlot.bgc,D01,HARV,HARV_005,distributed,2018-05-07T15:22Z,NEON.DOC.014048vK,HARV_005-M-12.5-38-20180507,A00000000619,HARV_005-M-12.5-38-20180507-KCL,B00000007132,HARV_005-M-12.5-38,tFinal,19.93,2018-05-08T16:06Z,HARV-20180508-BRef1,9.88,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
a18908c7-ed9f-4fbc-a6ba-a4f5fa0b273b,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T17:42Z,NEON.DOC.014048vK,HARV_021-O-1-22.5-20180507,A00000000622,HARV_021-O-1-22.5-20180507-KCL,B00000007152,HARV_021-O-1-22.5,tFinal,20.02,2018-05-08T16:10Z,HARV-20180508-BRef1,10.44,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
6edc5b40-d0fe-4767-9a6a-82717a032eed,HARV_005.basePlot.bgc,D01,HARV,HARV_005,distributed,2018-05-07T15:07Z,NEON.DOC.014048vK,HARV_005-O-36-21-20180507,A00000001099,HARV_005-O-36-21-20180507-KCL,B00000007146,HARV_005-O-36-21,tFinal,19.9,2018-05-08T16:08Z,HARV-20180508-BRef1,10.31,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
7dd0fb18-8e5d-442f-a0c6-48c92685a63c,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T17:42Z,NEON.DOC.014048vK,HARV_021-M-1-22.5-20180507,A00000000690,HARV_021-M-1-22.5-20180507-KCL,B00000007125,HARV_021-M-1-22.5,tFinal,20.01,2018-05-08T16:07Z,HARV-20180508-BRef1,10.33,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
d5575d55-060b-4e6b-b176-2c788f533026,HARV_005.basePlot.bgc,D01,HARV,HARV_005,distributed,2018-05-07T15:07Z,NEON.DOC.014048vK,HARV_005-M-36-21-20180507,A00000000618,HARV_005-M-36-21-20180507-KCL,B00000007131,HARV_005-M-36-21,tFinal,19.9,2018-05-08T16:04Z,HARV-20180508-BRef1,10.11,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
cc572709-fb28-4a54-b11c-7d260e993b8f,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T18:03Z,NEON.DOC.014048vK,HARV_021-O-16.5-6-20180507,A00000000639,HARV_021-O-16.5-6-20180507-KCL,B00000007154,"",tFinal,20.01,2018-05-08T16:08Z,HARV-20180508-BRef1,10.12,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
e16fdd19-cdc4-4011-ab68-09a9670e16b1,HARV_005.basePlot.bgc,D01,HARV,HARV_005,distributed,2018-05-07T14:46Z,NEON.DOC.014048vK,HARV_005-M-21.5-5.5-20180507,A00000000710,HARV_005-M-21.5-5.5-20180507-KCL,B00000007133,HARV_005-M-21.5-5.5,tFinal,19.87,2018-05-08T16:05Z,HARV-20180508-BRef1,10.34,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
daaf0243-bc7a-4dc2-b8aa-febd1cba4df9,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T18:04Z,NEON.DOC.014048vK,HARV_021-M-16.5-6-20180507,A00000000656,HARV_021-M-16.5-6-20180507-KCL,B00000007127,HARV_021-M-16.5-6,tFinal,20.01,2018-05-08T16:07Z,HARV-20180508-BRef1,10.14,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
aae0fb84-10bb-465a-8c1e-44ae00f71282,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T17:57Z,NEON.DOC.014048vK,HARV_021-O-28.5-1-20180507,A00000000605,HARV_021-O-28.5-1-20180507-KCL,B00000007153,HARV_021-O-28.5-1,tFinal,19.99,2018-05-08T16:10Z,HARV-20180508-BRef1,10.28,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
c6b50b29-36b0-4147-83f3-8abebcfb2fc1,HARV_021.basePlot.bgc,D01,HARV,HARV_021,distributed,2018-05-07T17:57Z,NEON.DOC.014048vK,HARV_021-M-28.5-1-20180507,A00000000673,HARV_021-M-28.5-1-20180507-KCL,B00000007126,HARV_021-M-28.5-1,tFinal,19.98,2018-05-08T16:04Z,HARV-20180508-BRef1,10.3,100,2018-05-08T19Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
2d68f37b-f2a3-42ba-9ea9-8aa2da9fb4e9,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T14:00Z,NEON.DOC.014048vK,HARV_013-O-10.5-37-20180509,A00000000729,HARV_013-O-10.5-37-20180509-KCL,B00000007149,HARV_013-O-10.5-37,tFinal,20.98,2018-05-10T14:37Z,HARV-20180510-BRef1,10.19,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
0f90abc3-c30a-4b3a-98cf-8f4257b52c70,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T13:51Z,NEON.DOC.014048vK,HARV_013-M-10.5-37-20180509,A00000000711,HARV_013-M-10.5-37-20180509-KCL,B00000007130,HARV_013-M-10.5-37,tFinal,20.97,2018-05-10T14:36Z,HARV-20180510-BRef1,9.7,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
df267274-697e-42d3-8da7-54249a5fdfb5,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-05-09T15:34Z,NEON.DOC.014048vK,HARV_033-M-14.5-0-20180509,A00000000657,HARV_033-M-14.5-0-20180509-KCL,B00000007089,HARV_033-M-14.5-0,tFinal,21.04,2018-05-10T14:36Z,HARV-20180510-BRef1,10.45,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
e2634709-2dc5-4915-8310-4faf4f320434,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T14:06Z,NEON.DOC.014048vK,HARV_013-O-30-30.5-20180509,A00000000728,HARV_013-O-30-30.5-20180509-KCL,B00000007150,HARV_013-O-30-30.5,tFinal,20.97,2018-05-10T14:37Z,HARV-20180510-BRef1,9.83,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
9bd42f03-a35f-4072-bd13-c80fc3262b3d,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T14:06Z,NEON.DOC.014048vK,HARV_013-M-30-30.5-20180509,A00000000731,HARV_013-M-30-30.5-20180509-KCL,B00000007129,HARV_013-M-30-30.5,tFinal,20.96,2018-05-10T15:03Z,HARV-20180510-BRef1,9.98,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
d80c3604-cf9c-4959-bae7-dcd8ee366ef2,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-05-09T15:46Z,NEON.DOC.014048vK,HARV_033-O-0-32.5-20180509,A00000000606,HARV_033-O-0-32.5-20180509-KCL,B00000007155,HARV_033-O-0-32.5,tFinal,21.02,2018-05-10T15:29Z,HARV-20180510-BRef1,9.81,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
d8909681-60bc-4f70-8813-2beb02a21cea,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T14:17Z,NEON.DOC.014048vK,HARV_013-O-24.5-7.5-20180509,A00000000617,HARV_013-O-24.5-7.5-20180509-KCL,B00000007151,HARV_013-O-24.5-7.5,tFinal,20.96,2018-05-10T14:37Z,HARV-20180510-BRef1,6.9,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
dbb7128f-38c6-49c9-8c9a-272f301934fc,HARV_013.basePlot.bgc,D01,HARV,HARV_013,distributed,2018-05-09T14:16Z,NEON.DOC.014048vK,HARV_013-M-24.5-7.5-20180509,A00000000730,HARV_013-M-24.5-7.5-20180509-KCL,B00000007128,HARV_013-M-24.5-7.5,tFinal,20.95,2018-05-10T14:36Z,HARV-20180510-BRef1,9.95,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
020331c0-8021-4563-9a86-16c1cab3d988,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-05-09T15:46Z,NEON.DOC.014048vK,HARV_033-M-0-32.5-20180509,A00000000640,HARV_033-M-0-32.5-20180509-KCL,B00000007124,HARV_033-M-0-32.5,tFinal,21.01,2018-05-10T15:29Z,HARV-20180510-BRef1,9.79,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
e20a8146-ca19-431e-8afc-0409240f6949,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:10Z,NEON.DOC.014048vK,HARV_004-O-0.5-26.5-20180507,A00000001031,HARV_004-O-0.5-26.5-20180507-KCL,B00000007145,HARV_004-O-0.5-26.5,tFinal,19.16,2018-05-08T14:28Z,HARV-20180508-BRef1,9.7,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
10b7effd-697f-4fa7-b9d4-0c14291ab132,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:10Z,NEON.DOC.014048vK,HARV_004-M-0.5-26.5-20180507,A00000001064,HARV_004-M-0.5-26.5-20180507-KCL,B00000007134,HARV_004-M-0.5-26.5,tFinal,19.15,2018-05-08T14:27Z,HARV-20180508-BRef1,10.13,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
117b1a74-f0ff-4c35-abc8-8d19bc10983c,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-05-09T15:52Z,NEON.DOC.014048vK,HARV_033-O-31.5-30-20180509,A00000000707,HARV_033-O-31.5-30-20180509-KCL,B00000007156,HARV_033-O-31.5-30,tFinal,20.97,2018-05-10T15:28Z,HARV-20180510-BRef1,9.98,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
2ab4b439-ff03-4353-b236-7a6cde832c22,HARV_033.basePlot.bgc,D01,HARV,HARV_033,tower,2018-05-09T15:52Z,NEON.DOC.014048vK,HARV_033-M-31.5-30-20180509,A00000000623,HARV_033-M-31.5-30-20180509-KCL,B00000007090,HARV_033-M-31.5-30,tFinal,20.97,2018-05-10T15:28Z,HARV-20180510-BRef1,9.98,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
3e19321a-c1c2-4e57-aa9b-b44dd168509c,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:20Z,NEON.DOC.014048vK,HARV_004-O-36-30.5-20180507,A00000001048,HARV_004-O-36-30.5-20180507-KCL,B00000007144,HARV_004-O-36-30.5,tFinal,19.14,2018-05-08T14:27Z,HARV-20180508-BRef1,10.46,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
b86d8db0-5961-4c91-82ae-4088593e4b48,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:20Z,NEON.DOC.014048vK,HARV_004-M-36-30.5-20180507,A00000001013,HARV_004-M-36-30.5-20180507-KCL,B00000007135,HARV_004-M-36-30.5,tFinal,19.13,2018-05-08T14:27Z,HARV-20180508-BRef1,10.41,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
11ad3256-79de-45c0-8f88-49f1c144c8a2,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:25Z,NEON.DOC.014048vK,HARV_004-O-21-0-20180507,A00000001065,HARV_004-O-21-0-20180507-KCL,B00000007143,HARV_004-O-21-0,tFinal,19.13,2018-05-08T14:30Z,HARV-20180508-BRef1,10.36,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
4e22a22b-78a2-4f0c-a5f5-f677de3cf06c,HARV_004.basePlot.bgc,D01,HARV,HARV_004,distributed,2018-05-07T20:25Z,NEON.DOC.014048vK,HARV_004-M-21-0-20180507,A00000001030,HARV_004-M-21-0-20180507-KCL,B00000007136,HARV_004-M-21-0,tFinal,19.12,2018-05-08T14:24Z,HARV-20180508-BRef1,10.18,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
89213fb5-a73e-464c-841c-d5c1dde29eaa,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:50Z,NEON.DOC.014048vK,HARV_034-O-7-1-20180509,A00000000708,HARV_034-O-7-1-20180509-KCL,B00000007158,HARV_034-O-7-1,tFinal,20.99,2018-05-10T15:09Z,HARV-20180510-BRef1,9.99,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
a407526f-ee5b-4d17-9053-daa4a29c1dd3,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:50Z,NEON.DOC.014048vK,HARV_034-M-7-1-20180509,A00000000624,HARV_034-M-7-1-20180509-KCL,B00000007091,HARV_034-M-7-1,tFinal,20.98,2018-05-10T15:02Z,HARV-20180510-BRef1,10,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
c3567e26-ef8b-4817-be59-b35dc9e0bdfb,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:27Z,NEON.DOC.014048vK,HARV_001-O-37.5-12.5-20180507,A00000001015,HARV_001-O-37.5-12.5-20180507-KCL,B00000007083,HARV_001-O-37.5-12.5,tFinal,19.04,2018-05-08T14:29Z,HARV-20180508-BRef1,10.44,100,2018-05-08T17Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
e6c886f6-9d17-4384-9284-ed84e4c55fa3,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:27Z,NEON.DOC.014048vK,HARV_001-M-37.5-12.5-20180507,A00000001047,HARV_001-M-37.5-12.5-20180507-KCL,B00000007087,HARV_001-M-37.5-12.5,tFinal,19.04,2018-05-08T14:26Z,HARV-20180508-BRef1,10.3,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
cf211417-2b8f-4702-968d-f8dbb5fb1a38,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:43Z,NEON.DOC.014048vK,HARV_034-O-10-36-20180509,A00000000674,HARV_034-O-10-36-20180509-KCL,B00000007160,HARV_034-O-10-36,tFinal,20.96,2018-05-10T15:02Z,HARV-20180510-BRef1,10.05,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
de1525c9-c713-4585-9284-907ca12e09f3,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:43Z,NEON.DOC.014048vK,HARV_034-M-10-36-20180509,A00000000725,HARV_034-M-10-36-20180509-KCL,B00000007093,HARV_034-M-10-36,tFinal,20.96,2018-05-10T15:02Z,HARV-20180510-BRef1,10.11,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
cf3d39fb-1ac8-43ce-8b8f-3c33a36194f8,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:10Z,NEON.DOC.014048vK,HARV_001-O-28-35-20180507,A00000001032,HARV_001-O-28-35-20180507-KCL,B00000007085,HARV_001-O-28-35,tFinal,19.01,2018-05-08T14:29Z,HARV-20180508-BRef1,10.38,100,2018-05-08T17Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
47f2aad4-edcf-4ac1-b70a-1cc9f70c29c8,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:10Z,NEON.DOC.014048vK,HARV_001-M-28-35-20180507,A00000001081,HARV_001-M-28-35-20180507-KCL,B00000007088,HARV_001-M-28-35,tFinal,19,2018-05-08T14:25Z,HARV-20180508-BRef1,10.17,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
553de708-66b7-4b89-86ac-27c86126ab23,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:55Z,NEON.DOC.014048vK,HARV_034-O-26-8-20180509,A00000000691,HARV_034-O-26-8-20180509-KCL,B00000007159,HARV_034-O-26-8,tFinal,20.95,2018-05-10T15:01Z,HARV-20180510-BRef1,10.37,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
8561da7d-8cfa-41e0-ad64-8b4fb1b6207c,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:18Z,NEON.DOC.014048vK,HARV_001-O-9-34.5-20180507,A00000001014,HARV_001-O-9-34.5-20180507-KCL,B00000007084,HARV_001-O-9-34.5,tFinal,19,2018-05-08T14:30Z,HARV-20180508-BRef1,10.41,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
d6638d7c-9438-412c-b6bf-15e54b7de254,HARV_034.basePlot.bgc,D01,HARV,HARV_034,tower,2018-05-09T17:54Z,NEON.DOC.014048vK,HARV_034-M-26-8-20180509,A00000000607,HARV_034-M-26-8-20180509-KCL,B00000007092,HARV_034-M-26-8,tFinal,20.94,2018-05-10T15:01Z,HARV-20180510-BRef1,10.32,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
8f95fb84-e2cb-47cd-a51e-c661604c38b1,HARV_001.basePlot.bgc,D01,HARV,HARV_001,distributed,2018-05-07T19:18Z,NEON.DOC.014048vK,HARV_001-M-9-34.5-20180507,A00000001098,HARV_001-M-9-34.5-20180507-KCL,B00000007086,HARV_001-M-9-34.5,tFinal,19,2018-05-08T14:25Z,HARV-20180508-BRef1,10.1,100,2018-05-08T18Z,OK,,gvanscoy@field-ops.org,jwebber@field-ops.org,,20211221T235224Z,RELEASE-2022
831bb313-c731-4c8b-91df-a13f4570c844,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:23Z,NEON.DOC.014048vK,HARV_035-O-0.5-36.5-20180509,A00000000641,HARV_035-O-0.5-36.5-20180509-KCL,B00000007162,HARV_035-O-0.5-36.5,tFinal,20.17,2018-05-10T15:33Z,HARV-20180510-BRef1,10.06,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
801b35e7-4f13-41d6-87d3-2da7cf139330,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:23Z,NEON.DOC.014048vK,HARV_035-M-0.5-36.5-20180509,A00000000692,HARV_035-M-0.5-36.5-20180509-KCL,B00000007094,HARV_035-M-0.5-36.5,tFinal,20.17,2018-05-10T15:35Z,HARV-20180510-BRef1,10.08,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
ad5d787b-1812-43e1-9a23-d5fb04c5c657,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:19Z,NEON.DOC.014048vK,HARV_035-M-4.5-5-20180509,A00000000726,HARV_035-M-4.5-5-20180509-KCL,B00000007095,HARV_035-M-4.5-5,tFinal,20.15,2018-05-10T15:29Z,HARV-20180510-BRef1,10.07,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
8ae3bfc7-06d2-4bf6-85fa-fbe92bb2c171,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:20Z,NEON.DOC.014048vK,HARV_035-O-4.5-5-20180509,A00000000675,HARV_035-O-4.5-5-20180509-KCL,B00000007163,HARV_035-O-4.5-5,tFinal,20.15,2018-05-10T15:31Z,HARV-20180510-BRef1,10.25,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
4e779e1c-82b9-4b4c-95f7-df19547cb972,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:11Z,NEON.DOC.014048vK,HARV_035-O-25.5-9-20180509,A00000000658,HARV_035-O-25.5-9-20180509-KCL,B00000007161,HARV_035-O-25.5-9,tFinal,20.12,2018-05-10T15:30Z,HARV-20180510-BRef1,10.11,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
5b952716-c64f-47fa-8a7f-14e2a5402ad3,HARV_035.basePlot.bgc,D01,HARV,HARV_035,tower,2018-05-09T16:11Z,NEON.DOC.014048vK,HARV_035-M-25.5-9-20180509,A00000000709,HARV_035-M-25.5-9-20180509-KCL,B00000007096,HARV_035-M-25.5-9,tFinal,20.11,2018-05-10T15:30Z,HARV-20180510-BRef1,10.19,100,2018-05-10T18Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
45c97afe-7755-40c5-a76c-957b204e2a94,HARV_037.basePlot.bgc,D01,HARV,HARV_037,tower,2018-05-09T17:20Z,NEON.DOC.014048vK,HARV_037-O-30-22-20180509,A00000000608,HARV_037-O-30-22-20180509-KCL,B00000007165,HARV_037-O-30-22,tFinal,20.14,2018-05-10T15:09Z,HARV-20180510-BRef1,10.3,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
7c0d32b7-1252-4a5a-a050-ecd764c09b6d,HARV_037.basePlot.bgc,D01,HARV,HARV_037,tower,2018-05-09T17:20Z,NEON.DOC.014048vK,HARV_037-M-30-22-20180509,A00000000659,HARV_037-M-30-22-20180509-KCL,B00000007097,HARV_037-M-30-22,tFinal,20.14,2018-05-10T15:10Z,HARV-20180510-BRef1,9.9,100,2018-05-10T17Z,OK,,Mbara@battelleecology.org,cgoranson@battelleecology.org,,20211221T235224Z,RELEASE-2022
